cve_ent,cve_mun,nomgeo,name,main_category,sub_category,sub_sub_category,business_category,naics_code,sic_code,parent_chain_path,chain_uuid_path,phone,address,address2,neighborhood,city,state,postal_code,country_code,country,latitude,longitude,data_quality_confidence_score,open_closed_status,open_closed_status_confidence_score,opened_on,closed_on,popularity_score,historical_popularity_scores,sentiment_score,historical_sentiment_scores,number_of_reviews,average_stars,website,monday_open,monday_close,tuesday_open,tuesday_close,wednesday_open,wednesday_close,thursday_open,thursday_close,friday_open,friday_close,saturday_open,saturday_close,sunday_open,sunday_close,place_attributes,validity_score,load_date,geometry_coords,chain_name_clean,chain_classification,classification_reason
15,33,Ecatepec de Morelos,Farmacia Homeopática,healthcare,specialties,,homeopathic_pharmacy,621610.0,8082.0,,,,"1er. Cerrada de, Río Pánuco Ampliación",,Colonia Progreso Chico,Ecatepec de Morelos,Estado de México,55400,mx,Mexico,19.5687,-99.0569,0.7844591043156504,open,0.302,2020-07-09,,0.01,"{""2022-06"":0.0,""2022-07"":0.0,""2022-08"":0.0,""2022-09"":0.0,""2022-10"":0.0,""2022-11"":0.0,""2022-12"":0.0,""2023-01"":0.0,""2023-02"":0.0,""2023-03"":0.0,""2023-04"":0.0,""2023-05"":0.0,""2023-06"":0.0,""2023-07"":0.0,""2023-08"":0.0,""2023-09"":0.0,""2023-10"":0.0006,""2023-11"":0.005,""2023-12"":0.0194,""2024-01"":0.0261,""2024-02"":0.0194,""2024-03"":0.005,""2024-04"":0.0006,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",1.0,"{""2021-08"":0.8836,""2021-09"":0.8836,""2021-10"":0.8836,""2021-11"":0.8836,""2021-12"":0.8836,""2022-01"":0.8836,""2022-02"":0.8836,""2022-03"":0.8836,""2022-04"":0.8836,""2022-05"":0.8836,""2022-06"":0.8836,""2022-07"":0.8836,""2022-08"":0.8836,""2022-09"":0.8836,""2022-10"":0.8836,""2022-11"":0.8836,""2022-12"":0.8836,""2023-01"":0.8836,""2023-02"":0.8836,""2023-03"":0.8836,""2023-04"":0.9418,""2023-05"":1.0,""2023-06"":1.0,""2023-07"":1.0,""2023-08"":1.0,""2023-09"":1.0,""2023-10"":1.0,""2023-11"":1.0,""2023-12"":1.0,""2024-01"":1.0,""2024-02"":1.0,""2024-03"":1.0,""2024-04"":1.0,""2024-05"":1.0,""2024-06"":1.0,""2024-07"":1.0,""2024-08"":1.0,""2024-09"":1.0,""2024-10"":1.0,""2024-11"":1.0,""2024-12"":1.0,""2025-01"":1.0,""2025-02"":1.0,""2025-03"":1.0,""2025-04"":1.0,""2025-05"":1.0,""2025-06"":1.0,""2025-07"":1.0}",3.0,5.0,,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,08:00,18:00,11:00,18:00,"{""feature_quick_visit"":true,""service_in_store_shopping"":true}",0.541,2025-11-18,POINT (-99.05692337 19.56869995),Heinäveden apteekki,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacia Esperanza,retail,,,cake_shop,311812.0,2052.0,,,,División del Nte. MZ 005,,Colonia Piedra Grande,Ecatepec de Morelos,Estado de México,55300,mx,Mexico,19.5395,-99.088,0.7657117647058823,open,0.299,,,0.001,"{""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.3,2025-11-18,POINT (-99.08796092 19.53947891),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacia Hidalgo Consultorio Medico,healthcare,specialties,,doctor,621112.0,8031.0,,,525559317353.0,"NACIONAL 5 SANTA MARIA CHICONAUTLA,",,Privadas de Ecatepec,Ecatepec de Morelos,Estado de México,55066,mx,Mexico,19.6362,-99.001,0.7001,open,0.0,,,,,,,,,,,,,,,,,,,,,,,,{},0.0,2025-11-18,POINT (-99.00101889 19.63624646),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacia Angel,retail,,,drugstore,456110.0,,,,,"55055, 6a. Cda. Carlos Hank Glez. 7",,Viento Nuevo,Ecatepec de Morelos,Estado de México,55055,mx,Mexico,19.6139,-99.0013,0.7745373033627261,open,0.301,2018-02-21,,0.003,"{""2023-12"":0.0,""2024-01"":0.0,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",1.0,"{""2023-09"":1.0,""2023-10"":1.0,""2023-11"":1.0,""2023-12"":1.0,""2024-01"":1.0,""2024-02"":1.0,""2024-03"":1.0,""2024-04"":1.0,""2024-05"":1.0,""2024-06"":1.0,""2024-07"":1.0,""2024-08"":1.0,""2024-09"":1.0,""2024-10"":1.0,""2024-11"":1.0,""2024-12"":1.0,""2025-01"":1.0,""2025-02"":1.0,""2025-03"":1.0,""2025-04"":1.0,""2025-05"":1.0,""2025-06"":1.0,""2025-07"":1.0}",1.0,5.0,,09:00,21:30,09:00,21:30,09:00,21:30,09:00,21:30,09:00,21:30,09:00,21:30,09:00,21:30,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.682,2025-11-18,POINT (-99.00125841 19.61387316),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacia Carla De Genericos,retail,,,store,455110.0,,,,,1 de mayo 71,71,"La Pradera, Fraccionamiento Las Américas",Ecatepec de Morelos,Estado de México,55070,mx,Mexico,19.5919,-99.0284,0.7001,open,0.0,,,,,,,,,,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,{},0.0,2025-11-18,POINT (-99.02842469 19.59192185),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacia y consultorio vida,retail,,,drugstore,456110.0,,,,,Av. Jardines de Morelos 325-MZ 050,,"Jardines de Morelos Sección Fuentes, Fraccionamiento Las Américas",Ecatepec de Morelos,Estado de México,55070,mx,Mexico,19.5935,-98.9982,0.7657999999999999,open,0.299,2024-05-01,,0.001,"{""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,07:00,01:00,07:00,01:00,07:00,01:00,07:00,01:00,07:00,01:00,07:00,01:00,10:00,22:00,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.686,2025-11-18,POINT (-98.99817123 19.59352229),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacias San Rafael,healthcare,specialties,,family_practice_physician,621111.0,8031.0,,,,"Av. Simon Bolivar MZ 101 entre Andres Quintana Roo y Bosque de Cafetos, Fraccionamiento Las Americas",,"Manzana 101, Fraccionamiento Las Americas, The Americas",Ecatepec de Morelos,Estado de México,55076,mx,Mexico,19.5887,-99.0049,0.8106165673620302,open,0.95,2025-06-15,,0.366,"{""2025-07"":0.6633}",1.0,"{""2025-06"":1.0,""2025-07"":1.0}",20.0,5.0,,08:00,21:30,08:00,21:30,08:00,21:30,08:00,21:30,08:00,21:30,08:00,21:30,09:00,21:30,{},0.943,2025-11-18,POINT (-99.00492621 19.58869405),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacia San Francisco,healthcare,hospitals_clinics,,pharmaceutical_lab,621511.0,8071.0,,,525530306965.0,"Calle 12, Lote 34 Mz37",,19 de Septiembre,Ecatepec de Morelos,Estado de México,55070,mx,Mexico,19.6083,-99.0123,0.7657999999999999,open,0.301,,,0.006,"{""2023-06"":0.0,""2023-07"":0.0,""2023-08"":0.0,""2023-09"":0.0,""2023-10"":0.0,""2023-11"":0.0,""2023-12"":0.0,""2024-01"":0.0,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,{},0.646,2025-11-18,POINT (-99.01229178 19.60829037),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacia luna,healthcare,specialties,,health_consultant,621399.0,8093.0,,,525511791116.0,Los Arbolitos,,19 de Septiembre,Ecatepec de Morelos,Estado de México,55055,mx,Mexico,19.6062,-99.0149,0.7505762352941177,open,0.3,,,0.001,"{""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0}",,,,,,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,{},0.683,2025-11-18,POINT (-99.0148726 19.606209),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacia Araceli,retail,,,drugstore,456110.0,,,,,Av. México MZ 039,,Colonia Primero de Mayo,Ecatepec de Morelos,Estado de México,55107,mx,Mexico,19.5555,-99.024,0.7810061631391798,open,0.301,2021-04-06,,0.01,"{""2021-12"":0.0,""2022-01"":0.0,""2022-02"":0.0,""2022-03"":0.0,""2022-04"":0.0,""2022-05"":0.0,""2022-06"":0.0,""2022-07"":0.0,""2022-08"":0.0,""2022-09"":0.0,""2022-10"":0.0,""2022-11"":0.0,""2022-12"":0.0,""2023-01"":0.0,""2023-02"":0.0,""2023-03"":0.0,""2023-04"":0.0012,""2023-05"":0.0111,""2023-06"":0.0194,""2023-07"":0.0111,""2023-08"":0.0012,""2023-09"":0.0,""2023-10"":0.0,""2023-11"":0.0,""2023-12"":0.0,""2024-01"":0.0,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0006,""2024-07"":0.005,""2024-08"":0.0194,""2024-09"":0.0226,""2024-10"":0.0111,""2024-11"":0.0012,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",0.5476000000000001,"{""2021-10"":0.04,""2021-11"":0.04,""2021-12"":0.04,""2022-01"":0.04,""2022-02"":0.04,""2022-03"":0.04,""2022-04"":0.04,""2022-05"":0.04,""2022-06"":0.04,""2022-07"":0.04,""2022-08"":0.04,""2022-09"":0.04,""2022-10"":0.04,""2022-11"":0.04,""2022-12"":0.04,""2023-01"":0.04,""2023-02"":0.04,""2023-03"":0.04,""2023-04"":0.2,""2023-05"":0.36,""2023-06"":0.36,""2023-07"":0.36,""2023-08"":0.36,""2023-09"":0.36,""2023-10"":0.36,""2023-11"":0.36,""2023-12"":0.36,""2024-01"":0.36,""2024-02"":0.36,""2024-03"":0.36,""2024-04"":0.36,""2024-05"":0.36,""2024-06"":0.4225,""2024-07"":0.4851,""2024-08"":0.5476,""2024-09"":0.5476,""2024-10"":0.5476,""2024-11"":0.5476,""2024-12"":0.5476,""2025-01"":0.5476,""2025-02"":0.5476,""2025-03"":0.5476,""2025-04"":0.5476,""2025-05"":0.5476,""2025-06"":0.5476,""2025-07"":0.5476}",3.0,3.7,,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.895,2025-11-18,POINT (-99.02404588 19.55553163),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,ITZAE Farmacia | Chimaltenango,healthcare,specialties,,homeopathic_pharmacy,621610.0,8082.0,,,525576236511.0,"Mercado Pirámide Florida local 104, La Florida",,La Florida Ciudad Azteca,Ecatepec de Morelos,Estado de México,55129,mx,Mexico,19.5453,-99.0197,0.7737314210097849,open,0.347,2019-12-01,,0.003,"{""2021-10"":0.0,""2021-11"":0.0,""2021-12"":0.0,""2022-01"":0.0,""2022-02"":0.0,""2022-03"":0.0,""2022-04"":0.0,""2022-05"":0.0,""2022-06"":0.0,""2022-07"":0.0,""2022-08"":0.0,""2022-09"":0.0,""2022-10"":0.0,""2022-11"":0.0,""2022-12"":0.0,""2023-01"":0.0,""2023-02"":0.0,""2023-03"":0.0,""2023-04"":0.0,""2023-05"":0.0,""2023-06"":0.0,""2023-07"":0.0,""2023-08"":0.0,""2023-09"":0.0,""2023-10"":0.0,""2023-11"":0.0,""2023-12"":0.0,""2024-01"":0.0,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",1.0,"{""2021-01"":1.0,""2021-02"":1.0,""2021-03"":1.0,""2021-04"":1.0,""2021-05"":1.0,""2021-06"":1.0,""2021-07"":1.0,""2021-08"":1.0,""2021-09"":1.0,""2021-10"":1.0,""2021-11"":1.0,""2021-12"":1.0,""2022-01"":1.0,""2022-02"":1.0,""2022-03"":1.0,""2022-04"":1.0,""2022-05"":1.0,""2022-06"":1.0,""2022-07"":1.0,""2022-08"":1.0,""2022-09"":1.0,""2022-10"":1.0,""2022-11"":1.0,""2022-12"":1.0,""2023-01"":1.0,""2023-02"":1.0,""2023-03"":1.0,""2023-04"":1.0,""2023-05"":1.0,""2023-06"":1.0,""2023-07"":1.0,""2023-08"":1.0,""2023-09"":1.0,""2023-10"":1.0,""2023-11"":1.0,""2023-12"":1.0,""2024-01"":1.0,""2024-02"":1.0,""2024-03"":1.0,""2024-04"":1.0,""2024-05"":1.0,""2024-06"":1.0,""2024-07"":1.0,""2024-08"":1.0,""2024-09"":1.0,""2024-10"":1.0,""2024-11"":1.0,""2024-12"":1.0,""2025-01"":1.0,""2025-02"":1.0,""2025-03"":1.0,""2025-04"":1.0,""2025-05"":1.0,""2025-06"":1.0,""2025-07"":1.0}",1.0,5.0,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.787,2025-11-18,POINT (-99.01966637 19.54527444),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacias Go-is Ecatepec,retail,,,store,455110.0,,,,525515420070.0,Avenida Benito Juarez 318-1,,Colonia Cuauhtémoc Xalostoc,Ecatepec de Morelos,Estado de México,55310,mx,Mexico,19.5369,-99.0772,0.7001,open,0.0,,,,,,,,,http://farmaciasgi.com/,,,,,,,,,,,,,,,{},0.085,2025-11-18,POINT (-99.07718284 19.53685662),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacia homeopatica hering,healthcare,specialties,,homeopathic_pharmacy,621610.0,8082.0,,,525585876365.0,C. Moctezuma 105,,Colonia El Gallito,Ecatepec de Morelos,Estado de México,55540,mx,Mexico,19.541,-99.0703,0.803960547682686,open,0.302,2024-02-16,,0.145,"{""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.1401,""2025-01"":0.1771,""2025-02"":0.1956,""2025-03"":0.0111,""2025-04"":0.0111,""2025-05"":0.005,""2025-06"":0.005,""2025-07"":0.0}",1.0,"{""2024-05"":1.0,""2024-06"":1.0,""2024-07"":1.0,""2024-08"":1.0,""2024-09"":1.0,""2024-10"":1.0,""2024-11"":1.0,""2024-12"":1.0,""2025-01"":1.0,""2025-02"":1.0,""2025-03"":1.0,""2025-04"":1.0,""2025-05"":1.0,""2025-06"":1.0,""2025-07"":1.0}",7.0,5.0,,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,17:00,,,"{""feature_quick_visit"":true}",0.936,2025-11-18,POINT (-99.0702563 19.54097401),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacia 5 de Febrero,dining,diner,,ice_cream_shop,445298.0,,,,,Avenida Libertad MZ 008,,"Manzana 008, Santa Clara Coatitla",Ecatepec de Morelos,Estado de México,55540,mx,Mexico,19.5377,-99.0703,0.7240470588235294,open,0.295,2025-01-04,,0.001,"{""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,"{""environment_cozy"":true,""environment_quiet"":true,""feature_quick_visit"":true,""environment_casual"":true,""children_friendly"":true,""service_same_day_delivery"":true}",0.3,2025-11-18,POINT (-99.07029615 19.5376768),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacia La vida,retail,,,store,455110.0,,,,,Diagonal Sta Clara 40,,Colonia Cardonal Xalostoc,Ecatepec de Morelos,Estado de México,55540,mx,Mexico,19.537,-99.0649,0.7,open,0.0,,,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,{},0.0,2025-11-18,POINT (-99.06491839 19.53700342),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacia Diaz,healthcare,specialties,,health_consultant,621399.0,8093.0,,,,Av. Carlos Hank González,,San Agustin 3ra Sección,Ecatepec de Morelos,Estado de México,,mx,Mexico,19.5306,-99.0296,0.7097505882352941,open,0.297,2025-04-09,,0.001,"{""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,{},0.3,2025-11-18,POINT (-99.02962479 19.53057576),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacias 24 horas,healthcare,specialties,,health_consultant,621399.0,8093.0,,,,Italia 374,,"Manzana 015, Olimpica 68",Ecatepec de Morelos,Estado de México,55130,mx,Mexico,19.5249,-99.0364,0.7247058823529412,open,0.3,2025-03-04,,0.001,"{""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,{},0.3,2025-11-18,POINT (-99.03640088 19.52490257),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacia Saint Germain,retail,,,drugstore,456110.0,,,,525526101370.0,"Av. Carlos Hank González, Av. Valle de Almazora Esq-Loc.1, LT 21",,"Manzana 29, Valle de Aragon 3ra Sección",Ecatepec de Morelos,Estado de México,55280,mx,Mexico,19.4926,-99.0454,0.7297020092450791,open,0.299,2025-03-03,,0.003,"{""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0}",0.04,"{""2025-05"":0.04,""2025-06"":0.04}",1.0,1.0,,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.542,2025-11-18,POINT (-99.0454258 19.49257491),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacia G Dios Sana,retail,,,drugstore,456110.0,,,,525530133147.0,De Los Laureles MZ 030,,Colonia Valle de Aragón 3a. Sección,Ecatepec de Morelos,Estado de México,55220,mx,Mexico,19.5064,-99.0446,0.8006546653297448,open,0.677,2019-12-22,,0.145,"{""2023-11"":0.5509,""2023-12"":0.4048,""2024-01"":0.1771,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0709,""2025-01"":0.0709,""2025-02"":0.0709,""2025-03"":0.0194,""2025-04"":0.0194,""2025-05"":0.0194,""2025-06"":0.0,""2025-07"":0.0}",1.0,"{""2023-09"":1.0,""2023-10"":1.0,""2023-11"":1.0,""2023-12"":1.0,""2024-01"":1.0,""2024-02"":1.0,""2024-03"":1.0,""2024-04"":1.0,""2024-05"":1.0,""2024-06"":1.0,""2024-07"":1.0,""2024-08"":1.0,""2024-09"":1.0,""2024-10"":1.0,""2024-11"":1.0,""2024-12"":1.0,""2025-01"":1.0,""2025-02"":1.0,""2025-03"":1.0,""2025-04"":1.0,""2025-05"":1.0,""2025-06"":1.0,""2025-07"":1.0}",7.0,5.0,,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,"{""feature_quick_visit"":true,""service_delivery"":true,""payment_type_debit_card"":true,""women_owned"":true,""service_in_store_shopping"":true}",0.969,2025-11-18,POINT (-99.04464484 19.50637759),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacia Jerusalem,retail,,,drugstore,456110.0,,,,525536417785.0,C. Refugio Vilchis Mz.74 Lt.2,,Colonia Las Vegas Xalostoc,Ecatepec de Morelos,Estado de México,55270,mx,Mexico,19.5057,-99.0724,0.7655176470588234,open,0.297,,,0.001,"{""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.683,2025-11-18,POINT (-99.07243287 19.50574272),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Consultorio Farmacia Similares,healthcare,specialties,,doctor,621112.0,8031.0,,,18999553100.0,Deydi 300A,,Colonia Granjas Valle de Guadalupe,Ecatepec de Morelos,Estado de México,55765.0,mx,Mexico,19.5084,-99.0605,0.7001,open,0.0,,,,,,,,,,,,,,,,,,,,,,,,{},0.035,2025-11-18,POINT (-99.06053269 19.50838663),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacia Múzquiz,retail,,,drugstore,456110.0,,,,,Valle de Guadiana 163,,"Colonia Nuevo Valle de Aragón, Arboledas de Aragón",Ecatepec de Morelos,Estado de México,55280,mx,Mexico,19.5009,-99.0411,0.7692823529411764,open,0.299,,,0.001,"{""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.682,2025-11-18,POINT (-99.04109583 19.50092624),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacia jeliz,retail,,,drugstore,456110.0,,,,525590913667.0,Av. Felipe Carrillo Puerto,,Luis Donaldo Colosio,Ecatepec de Morelos,Estado de México,55010,mx,Mexico,19.6351,-99.0644,0.7504839999999999,open,0.301,2024-05-08,,0.03,"{""2024-09"":0.042,""2024-10"":0.0298,""2024-11"":0.0111,""2024-12"":0.0558,""2025-01"":0.042,""2025-02"":0.042,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0}",,,,,,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,11:00,18:00,"{""feature_quick_visit"":true,""service_delivery"":false,""payment_type_debit_card"":true,""lgbtq_friendly"":true,""payment_type_credit_card"":true,""women_owned"":true,""service_curbside_pickup"":true,""service_in_store_pickup"":true,""service_in_store_shopping"":true,""transgender_friendly"":true,""accommodation_wheelchair_accessible_seating"":false,""accommodation_wheelchair_accessible_restroom"":false}",0.897,2025-11-18,POINT (-99.06443181 19.63510992),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Farmacia,retail,,,drugstore,456110.0,,,,,"Azucenas, esquina Calle Francisco Villa 48",,Guadalupe Victoria,Ecatepec de Morelos,Estado de México,55010,mx,Mexico,19.6261,-99.0621,0.7657999999999999,open,0.3,,,0.001,"{""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0}",,,,,,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.682,2025-11-18,POINT (-99.06211436 19.62610583),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Je Farmacia Ecatepec,healthcare,specialties,,family_practice_physician,621111.0,8031.0,,,,Cda. Miguel Domínguez MZ 017,,Luis Donaldo Colosio,Ecatepec de Morelos,Estado de México,55029,mx,Mexico,19.6334,-99.0657,0.7658941176470588,open,0.3,2024-05-04,,0.001,"{""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,{},0.3,2025-11-18,POINT (-99.06566803 19.63340117),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
15,33,Ecatepec de Morelos,Consultorio Médico y Farmacia,healthcare,specialties,,doctor,621112.0,8031.0,,,525585627336.0,C. Amapola 2,,"Tierra Blanca, Tierra Blanca Segunda Sección (Ejido Ecatepec)",Ecatepec de Morelos,Estado de México,55028,mx,Mexico,19.6051,-99.0624,0.7658941176470588,open,0.3,,,0.006,"{""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.005,""2024-12"":0.005,""2025-01"":0.005,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,11:00,20:00,,,"{""new_patients_accepted"":true}",0.646,2025-11-18,POINT (-99.06240959 19.60512546),,mislabeled_pharmacy,Valid pharmacy mislabeled in another category
